No.,Time,Source,Destination,Protocol,Length,HID Data,Info
6519,20.161414,host,1.37.1,USB,91,40fa0301022000384c05fa800299200020fb0740910b68040c03210320fb0702c403710a0c002002c48370060c002002c44370020c00203c7800006028193805,URB_INTERRUPT out
6520,20.16335,1.37.1,host,USB,27,,URB_INTERRUPT out
6521,20.165344,1.37.1,host,USB,91,40ed0101ed0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,URB_INTERRUPT in
6522,20.165376,host,1.37.1,USB,27,,URB_INTERRUPT in
6523,20.165411,host,1.37.1,USB,91,40fa0301022100384c05fa800299510c1f20193803643c7801303c7800002f28093803643c7840eb2000050c0828043803643c7801303c780000402819380364,URB_INTERRUPT out
6524,20.167347,1.37.1,host,USB,27,,URB_INTERRUPT out
6525,20.169343,1.37.1,host,USB,91,40ed0101ed0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,URB_INTERRUPT in
6526,20.169376,host,1.37.1,USB,27,,URB_INTERRUPT in
6527,20.169705,host,1.37.1,USB,91,40fa0301022200384c05fa800299823c78d41429148f11ffe355fdef11ffe3c2f16e11af11cf1164b86f1165b86f1168b86f1167b86f1166b80130ffe315b8ff,URB_INTERRUPT out
6528,20.171346,1.37.1,host,USB,27,,URB_INTERRUPT out
6529,20.173336,1.37.1,host,USB,91,40ed0101ed0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,URB_INTERRUPT in
6530,20.173349,host,1.37.1,USB,27,,URB_INTERRUPT in
6531,20.173445,host,1.37.1,USB,91,40fa0301022300384c05fa800299b3e367ef6094443b110c6498009763b86598219762b803ea0103429761b803ea000360b86698ffe3e2d86094433b030cffe3,URB_INTERRUPT out
6532,20.175345,1.37.1,host,USB,27,,URB_INTERRUPT out
6533,20.177344,1.37.1,host,USB,91,40ed0101ed0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,URB_INTERRUPT in
6534,20.17738,host,1.37.1,USB,27,,URB_INTERRUPT in
6535,20.177419,host,1.37.1,USB,91,40fa0301022400384c05fa800299e483d6003360b5ffe331e66095413b1b0c6094443b180c7c106d9371437f4b413b040c6096413b120cffe318ddffe3f6e260,URB_INTERRUPT out
6536,20.179339,1.37.1,host,USB,27,,URB_INTERRUPT out
6549,20.385423,1.37.1,host,USB,91,40ed0101ed0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,URB_INTERRUPT in
6550,20.38546,host,1.37.1,USB,27,,URB_INTERRUPT in
6551,20.386032,host,1.37.1,USB,91,40fa0301022500384c05fa80029a1596403b050c67986193403bc60bffe30bc6c307ffe32cd6e70768986093403bec0fffe39bdc6898003240b3e6070000c455,URB_INTERRUPT out
6552,20.387423,1.37.1,host,USB,27,,URB_INTERRUPT out
6553,20.389421,1.37.1,host,USB,91,40ed0101ed0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,URB_INTERRUPT in
6554,20.389455,host,1.37.1,USB,27,,URB_INTERRUPT in
6555,20.389759,host,1.37.1,USB,91,40fa0301022600384c05fa80029a4600308c6500304c5a0030e42d0030c8550030cc5e003044350030ac690030e8650030000100404100800427050000183900,URB_INTERRUPT out
6556,20.391422,1.37.1,host,USB,27,,URB_INTERRUPT out
6557,20.393408,1.37.1,host,USB,91,40ed0101ed0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,URB_INTERRUPT in
6558,20.393437,host,1.37.1,USB,27,,URB_INTERRUPT in
6559,20.39349,host,1.37.1,USB,91,40fa0301022700384c05fa80029a7700ac380000ac38000012390000ac380000ac380000ac380000ac380000ac380000ac380000ac3800000c390000ac380000,URB_INTERRUPT out
6560,20.395432,1.37.1,host,USB,27,,URB_INTERRUPT out
6561,20.397585,1.37.1,host,USB,91,40ed0101ed0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,URB_INTERRUPT in
6562,20.397613,host,1.37.1,USB,27,,URB_INTERRUPT in
6563,20.397718,host,1.37.1,USB,91,40fa0301022800384c05fa80029aa806390000ac380000ac3800009a380000003a00008439000084390000843900008439000084390000843900008439000084,URB_INTERRUPT out
6564,20.399431,1.37.1,host,USB,27,,URB_INTERRUPT out
6565,20.401428,1.37.1,host,USB,91,40ed0101ed0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,URB_INTERRUPT in
6566,20.401461,host,1.37.1,USB,27,,URB_INTERRUPT in
6567,20.401499,host,1.37.1,USB,91,40fa0301022900384c05fa80029ad939000084390000843900008439000084390000843900008439000084390000843900008439000084390000843900008439,URB_INTERRUPT out
6568,20.403422,1.37.1,host,USB,27,,URB_INTERRUPT out
6569,20.405428,1.37.1,host,USB,91,40ed0101ed0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,URB_INTERRUPT in
6570,20.405454,host,1.37.1,USB,27,,URB_INTERRUPT in
6571,20.405793,host,1.37.1,USB,91,40fa0301022a00384c05fa80029b0a00008439000084390000843900008439000084390000843900008439000084390000843900008439000084390000843900,URB_INTERRUPT out
6572,20.407435,1.37.1,host,USB,27,,URB_INTERRUPT out
6573,20.40942,1.37.1,host,USB,91,40ed0101ed0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,URB_INTERRUPT in
6574,20.409447,host,1.37.1,USB,27,,URB_INTERRUPT in
6575,20.409466,host,1.37.1,USB,91,40fa0301022b00384c05fa80029b3b00843900008439000084390000843900008439000084390000843900008439000084390000843900008439000084390000,URB_INTERRUPT out
6576,20.411383,1.37.1,host,USB,27,,URB_INTERRUPT out
6577,20.413346,1.37.1,host,USB,91,40ed0101ed0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,URB_INTERRUPT in
6578,20.413365,host,1.37.1,USB,27,,URB_INTERRUPT in
6579,20.413428,host,1.37.1,USB,91,40fa0301022c00384c05fa80029b6c8439000084390000843900008439000084390000843900001c3b0000843900008439000084390000843900008439000084,URB_INTERRUPT out
6580,20.41536,1.37.1,host,USB,27,,URB_INTERRUPT out
6581,20.417355,1.37.1,host,USB,91,40ed0101ed0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,URB_INTERRUPT in
6582,20.417388,host,1.37.1,USB,27,,URB_INTERRUPT in
6583,20.417405,host,1.37.1,USB,91,40fa0301022d00384c05fa80029b9d39000084390000843900008439000084390000a23a0000923a000084390000843900008439000084390000923a00008439,URB_INTERRUPT out
6584,20.419358,1.37.1,host,USB,27,,URB_INTERRUPT out
6585,20.421353,1.37.1,host,USB,91,40ed0101ed0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,URB_INTERRUPT in
6586,20.421386,host,1.37.1,USB,27,,URB_INTERRUPT in
6587,20.421712,host,1.37.1,USB,91,40fa0301022e00384c05fa80029bce0000843900008439000084390000fe3a0000263b00006a3a00008439000084390000063a000084390000f4390000843900,URB_INTERRUPT out
6588,20.423356,1.37.1,host,USB,27,,URB_INTERRUPT out
6589,20.425352,1.37.1,host,USB,91,40ed0101ed0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,URB_INTERRUPT in
6590,20.425384,host,1.37.1,USB,27,,URB_INTERRUPT in
6591,20.425406,host,1.37.1,USB,91,40fa0301022f00384c05fa80029bff0084390000e23a0000023a0000863900008639000086390000863900008639000086390000863900008639000086390000,URB_INTERRUPT out
6592,20.427357,1.37.1,host,USB,27,,URB_INTERRUPT out
6593,20.429349,1.37.1,host,USB,91,40ed0101ed0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,URB_INTERRUPT in
6594,20.42937,host,1.37.1,USB,27,,URB_INTERRUPT in
6595,20.429532,host,1.37.1,USB,91,40fa0301023000384c05fa80029c3086390000863900008639000086390000863900008639000086390000863900008639000086390000863900008639000086,URB_INTERRUPT out
6596,20.431362,1.37.1,host,USB,27,,URB_INTERRUPT out
6597,20.433355,1.37.1,host,USB,91,40ed0101ed0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,URB_INTERRUPT in
6598,20.433387,host,1.37.1,USB,27,,URB_INTERRUPT in
6599,20.433413,host,1.37.1,USB,91,40fa0301023100384c05fa80029c6139000086390000863900008639000086390000863900008639000086390000863900008639000086390000863900008639,URB_INTERRUPT out
6600,20.435358,1.37.1,host,USB,27,,URB_INTERRUPT out
6601,20.437352,1.37.1,host,USB,91,40ed0101ed0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,URB_INTERRUPT in
6602,20.437386,host,1.37.1,USB,27,,URB_INTERRUPT in
6603,20.437704,host,1.37.1,USB,91,40fa0301023200384c05fa80029c9200008639000086390000863900008639000086390000863900008639000086390000863900008639000086390000863900,URB_INTERRUPT out
6604,20.439357,1.37.1,host,USB,27,,URB_INTERRUPT out
6605,20.441352,1.37.1,host,USB,91,40ed0101ed0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,URB_INTERRUPT in
6606,20.441387,host,1.37.1,USB,27,,URB_INTERRUPT in
6607,20.44141,host,1.37.1,USB,91,40fa0301023300384c05fa80029cc30086390000863900008639000086390000c839000086390000863900008639000086390000863900008639000086390000,URB_INTERRUPT out
6608,20.443358,1.37.1,host,USB,27,,URB_INTERRUPT out
6609,20.445369,1.37.1,host,USB,91,40ed0101ed0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,URB_INTERRUPT in
6610,20.445394,host,1.37.1,USB,27,,URB_INTERRUPT in
6611,20.445441,host,1.37.1,USB,91,40fa0301023400384c05fa80029cf4863900008639000086390000a43a00009a3a0000863900008639000086390000863900009a3a0000863900008639000086,URB_INTERRUPT out
6612,20.44736,1.37.1,host,USB,27,,URB_INTERRUPT out
6613,20.449362,1.37.1,host,USB,91,40ed0101ed0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,URB_INTERRUPT in
6614,20.449391,host,1.37.1,USB,27,,URB_INTERRUPT in
6615,20.449681,host,1.37.1,USB,91,40fa0301023500384c05fa80029d2539000086390000f63a0000f23a00006c3a00008639000086390000083a000086390000fc3900008639000086390000c439,URB_INTERRUPT out
6628,20.451356,1.37.1,host,USB,27,,URB_INTERRUPT out
6629,20.453353,1.37.1,host,USB,91,40ed0101ed0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,URB_INTERRUPT in
6630,20.45338,host,1.37.1,USB,27,,URB_INTERRUPT in
6631,20.453434,host,1.37.1,USB,91,40fa0301023600384c05fa80029d5600003031323334353637383941424344454614141414141414141414141414141414141414141414141414141414141414,URB_INTERRUPT out
6632,20.455353,1.37.1,host,USB,27,,URB_INTERRUPT out
6633,20.45737,1.37.1,host,USB,91,40ed0101ed0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,URB_INTERRUPT in
6634,20.457391,host,1.37.1,USB,27,,URB_INTERRUPT in
6635,20.457434,host,1.37.1,USB,91,40fa0301023700384c05fa80029d87141414141414141414151516161717181819191a1a1b1b1c1c1d1d1e1e1f1f202021212222232324242525262627272828,URB_INTERRUPT out
6636,20.459351,1.37.1,host,USB,27,,URB_INTERRUPT out
6637,20.461352,1.37.1,host,USB,91,40ed0101ed0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,URB_INTERRUPT in
6638,20.461374,host,1.37.1,USB,27,,URB_INTERRUPT in
6639,20.461452,host,1.37.1,USB,91,40fa0301023800384c05fa80029db829292a2a2b2b2c2c2d2d2e2e2f2f3030313132323c3c3d3d3e3f3f40404142424343444545464647484849494a4b4b4c4c,URB_INTERRUPT out
6640,20.463346,1.37.1,host,USB,27,,URB_INTERRUPT out
6641,20.465345,1.37.1,host,USB,91,40ed0101ed0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,URB_INTERRUPT in
6642,20.465366,host,1.37.1,USB,27,,URB_INTERRUPT in
6643,20.46602,host,1.37.1,USB,91,40fa0301023900384c05fa80029de94d4e4e4f4f505151525253545455555657575858595a5a5b5b5c5d5d5e5e5f60606161626363646465666667676869696a,URB_INTERRUPT out
6644,20.467375,1.37.1,host,USB,27,,URB_INTERRUPT out
6645,20.469358,1.37.1,host,USB,91,40ed0101ed0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,URB_INTERRUPT in
6646,20.469397,host,1.37.1,USB,27,,URB_INTERRUPT in
6647,20.469442,host,1.37.1,USB,91,40fa0301023a00384c05fa80029e1a6a6b6c6c6d6d6e6f6f70707172727374757576777778656566666767686869696a6a6b6b6c6c6d6d6e6e6f6f7070717172,URB_INTERRUPT out
6648,20.471364,1.37.1,host,USB,27,,URB_INTERRUPT out
6649,20.473343,1.37.1,host,USB,91,40ed0101ed0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,URB_INTERRUPT in
6650,20.473378,host,1.37.1,USB,27,,URB_INTERRUPT in
6651,20.473469,host,1.37.1,USB,91,40fa0301023b00384c05fa80029e4b7273737474757576767777787879797a7a7b7b7c7c7d7d7e7e7f7f80808181828283838484858586868787888889898a8a,URB_INTERRUPT out
6652,20.475362,1.37.1,host,USB,27,,URB_INTERRUPT out
6653,20.477356,1.37.1,host,USB,91,40ed0101ed0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,URB_INTERRUPT in
6654,20.477388,host,1.37.1,USB,27,,URB_INTERRUPT in
6655,20.477408,host,1.37.1,USB,91,40fa0301023c00384c05fa80029e7c8b8b8c8c8d8d8e8e8f8f90909191929293939494959596969797989899999a9a9b9b9c9c9d9d9e9e9f9fa0a0a1a1a2a2a3,URB_INTERRUPT out
6656,20.479382,1.37.1,host,USB,27,,URB_INTERRUPT out
6657,20.481378,1.37.1,host,USB,91,40ed0101ed0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,URB_INTERRUPT in
6658,20.481404,host,1.37.1,USB,27,,URB_INTERRUPT in
6659,20.481811,host,1.37.1,USB,91,40fa0301023d00384c05fa80029eada3a4a4a5a5a6a6a7a7a8a8a9a9aaaaababacacadadaeaeafafb0b0b1b1b2b2b3b3b4b4b5b5b6b6b7b7b8b8b9b9bababbbb,URB_INTERRUPT out
6660,20.483362,1.37.1,host,USB,27,,URB_INTERRUPT out
6661,20.485357,1.37.1,host,USB,91,40ed0101ed0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,URB_INTERRUPT in
6662,20.48539,host,1.37.1,USB,27,,URB_INTERRUPT in
6663,20.485416,host,1.37.1,USB,91,40fa0301023e00384c05fa80029edebcbcbdbdbebebfbfc0c0c1c1c2c2c3c3c4c4c5c5c6c6c7c7c8c8c8c8c8c8c8c8c8c8c8c8c8c8c8c8c8c8c8c8c8c8c8c8c8,URB_INTERRUPT out
6665,20.487536,1.37.1,host,USB,27,,URB_INTERRUPT out
6675,20.489361,1.37.1,host,USB,91,40ed0101ed0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,URB_INTERRUPT in
6676,20.489391,host,1.37.1,USB,27,,URB_INTERRUPT in
6677,20.489489,host,1.37.1,USB,91,40fa0301023f00384c05fa80029f0fc8c8c8c8c8c8c8c8c8c8c8c8c8c8c8c8c8c8c8c8c8c8c8c8c8c8c8c8c8c8c8c8c8c8c8c8c8c8c8c8c8c8c8c8c8c8c8c8c8,URB_INTERRUPT out
6678,20.491362,1.37.1,host,USB,27,,URB_INTERRUPT out
6679,20.493361,1.37.1,host,USB,91,40ed0101ed0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,URB_INTERRUPT in
6680,20.493392,host,1.37.1,USB,27,,URB_INTERRUPT in
6681,20.49341,host,1.37.1,USB,91,40fa0301024000384c05fa80029f40c8c8c8c8c8c8c8c8c8c8c8c8c8c8c8c8c8c8c8c8c8c8c8c8c8c8c8c8c8c8c8c8c8c8c8c8c8c8c8c8000000000000000000,URB_INTERRUPT out
6682,20.495375,1.37.1,host,USB,27,,URB_INTERRUPT out
6683,20.497358,1.37.1,host,USB,91,40ed0101ed0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,URB_INTERRUPT in
6684,20.49739,host,1.37.1,USB,27,,URB_INTERRUPT in
6685,20.497754,host,1.37.1,USB,91,40fa0301024100384c05fa80029f710000000000000000000000000000000000000000000000000000000000000001000b000a000a000a000a000a000a000c00,URB_INTERRUPT out
6686,20.499362,1.37.1,host,USB,27,,URB_INTERRUPT out
6687,20.501357,1.37.1,host,USB,91,40ed0101ed0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,URB_INTERRUPT in
6688,20.501389,host,1.37.1,USB,27,,URB_INTERRUPT in
6689,20.501432,host,1.37.1,USB,91,40fa0301024200384c05fa80029fa20a000a000c000a000a000a000a000a000a000b001400150015001500150015001500150015001500150015001500150015,URB_INTERRUPT out
6690,20.503348,1.37.1,host,USB,27,,URB_INTERRUPT out
6691,20.505358,1.37.1,host,USB,91,40ed0101ed0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,URB_INTERRUPT in
6692,20.505384,host,1.37.1,USB,27,,URB_INTERRUPT in
6693,20.505502,host,1.37.1,USB,91,40fa0301024300384c05fa80029fd3001500150015001500150015001f001f001f001f001f001f001f001f001f001f001f001f001f001f001f001f001f001f00,URB_INTERRUPT out
6694,20.507362,1.37.1,host,USB,27,,URB_INTERRUPT out
6695,20.509357,1.37.1,host,USB,91,40ed0101ed0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,URB_INTERRUPT in
6696,20.509389,host,1.37.1,USB,27,,URB_INTERRUPT in
6697,20.509414,host,1.37.1,USB,91,40fa0301024400384c05fa8002a0041f001f00290029002900290029002900290029002900290029002900290029002900290029002900290029003300330033,URB_INTERRUPT out
6698,20.511347,1.37.1,host,USB,27,,URB_INTERRUPT out
6699,20.51336,1.37.1,host,USB,91,40ed0101ed0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,URB_INTERRUPT in
6700,20.513395,host,1.37.1,USB,27,,URB_INTERRUPT in
6701,20.513738,host,1.37.1,USB,91,40fa0301024500384c05fa8002a03500330033003300330033003300330033003300330033003300330033003300330033003d003d003d003d003d003d003d00,URB_INTERRUPT out
6702,20.515363,1.37.1,host,USB,27,,URB_INTERRUPT out
6703,20.517632,1.37.1,host,USB,91,40ed0101ed0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,URB_INTERRUPT in
6704,20.517651,host,1.37.1,USB,27,,URB_INTERRUPT in
6705,20.517806,host,1.37.1,USB,91,40fa0301024600384c05fa8002a0663d003d003d003d003d003d003d003d003d003d003d003d003d004700470047004700470047004700470047004700470047,URB_INTERRUPT out
6706,20.519369,1.37.1,host,USB,27,,URB_INTERRUPT out
6707,20.521359,1.37.1,host,USB,91,40ed0101ed0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,URB_INTERRUPT in
6708,20.521391,host,1.37.1,USB,27,,URB_INTERRUPT in
6709,20.52141,host,1.37.1,USB,91,40fa0301024700384c05fa8002a09700470047004700470047004700470047005100510051005100510051005100510051005100510051005100510051005100,URB_INTERRUPT out
6710,20.523362,1.37.1,host,USB,27,,URB_INTERRUPT out
6711,20.525361,1.37.1,host,USB,91,40ed0101ed0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,URB_INTERRUPT in
6712,20.525393,host,1.37.1,USB,27,,URB_INTERRUPT in
6713,20.525442,host,1.37.1,USB,91,40fa0301024800384c05fa8002a0c851005100510051005b005b005b005b005b005b005b005b005b005b005b005b005b005b005b005b005b005b005b005b0065,URB_INTERRUPT out
6714,20.527362,1.37.1,host,USB,27,,URB_INTERRUPT out
6715,20.529367,1.37.1,host,USB,91,40ed0101ed0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,URB_INTERRUPT in
