,ID1,,ID2,,ID3,,ID4,,ID5,,ID6,,ID7,,ID8,,ID9,,ID10,,
Frame,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,
LINE_1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Gesture:,
RAWDATA_1,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,
Y11,-3,-3,-1,-2,2,-2,1,2,2,4,2,0,2,2,0,0,2,0,
Y12,0,-2,2,4,2,0,0,-1,-1,2,3,4,2,2,0,2,0,2,
Y13,-2,0,-2,4,0,0,2,4,0,2,2,4,2,1,2,2,0,2,
Y14,-2,0,2,2,2,2,2,4,4,4,4,2,2,4,4,3,2,2,
Y15,0,0,2,0,0,4,2,0,2,4,4,2,2,4,4,2,2,4,
Y16,0,0,2,2,4,4,4,2,0,6,2,4,2,2,6,2,4,4,
Y17,0,0,0,2,2,0,2,2,4,4,4,4,4,4,4,4,4,4,
Y18,0,2,0,2,4,2,2,4,4,6,4,4,4,4,6,4,4,4,
Y19,0,2,2,2,4,4,6,4,4,6,5,4,4,6,4,4,2,2,
Y20,-1,2,4,4,4,4,4,4,6,10,10,6,4,4,4,4,3,2,
Y21,4,0,2,4,4,4,4,16,108,191,79,30,2,2,2,4,2,2,
Y22,0,2,4,4,2,4,4,48,483,711,367,65,4,4,2,2,4,4,
Y23,4,4,4,6,2,4,4,32,316,530,277,46,4,4,2,4,4,2,
Y24,0,2,2,2,4,4,4,10,30,53,34,16,5,2,3,2,4,4,
Y25,2,4,4,4,2,4,6,6,8,6,9,2,4,2,4,4,2,4,
Y26,2,4,5,4,4,4,4,4,4,6,4,4,4,4,4,4,2,2,
Y27,2,4,3,4,4,4,4,4,2,4,4,2,2,3,4,4,4,4,
Y28,0,4,4,6,2,4,4,2,2,4,4,2,1,1,4,2,4,4,
Y29,0,3,4,4,4,4,5,2,3,2,4,4,4,4,4,1,4,4,
Y30,2,2,2,2,4,4,4,4,2,2,4,4,4,4,4,3,4,6,
Y31,2,2,4,4,4,2,4,4,2,2,4,4,2,2,2,2,2,2,
Y32,2,3,4,6,2,3,2,4,4,2,4,2,2,2,3,3,2,2,

,ID1,,ID2,,ID3,,ID4,,ID5,,ID6,,ID7,,ID8,,ID9,,ID10,,
Frame,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,
LINE_42,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Gesture:,
RAWDATA_42,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,
Y1,,0,0,2,0,0,2,0,,,2,0,1,2,4,4,2,,
Y2,-2,0,0,-2,0,-2,0,0,0,4,2,0,0,0,0,2,0,0,
Y3,-2,-2,0,-2,0,0,-2,-2,2,0,2,0,-2,0,-2,1,2,-1,
Y4,-3,0,0,0,-2,0,-2,0,0,0,0,0,0,0,0,2,0,-2,
Y5,-2,0,0,-2,-2,0,0,-2,0,-2,0,-2,-1,-2,2,0,2,0,
Y6,-3,-2,0,-1,0,0,-2,-2,0,2,2,-1,2,0,-2,4,2,-1,
Y7,-2,-3,0,0,-2,2,0,0,0,0,2,2,2,2,2,2,0,-2,
Y8,0,-2,-2,0,-2,0,2,-1,2,0,0,2,2,0,2,2,0,0,
Y9,-2,-3,0,2,0,0,0,0,0,0,2,0,2,0,0,2,0,0,
Y10,-2,0,-2,2,3,4,0,0,0,2,0,-2,0,1,-2,4,0,0,
Y11,-3,-2,-2,0,2,-2,0,2,2,4,0,-2,2,2,-2,0,2,0,
Y12,0,-2,2,2,4,0,0,0,-1,2,3,4,0,0,0,4,2,4,
Y13,-2,0,-2,4,0,0,0,4,0,2,2,4,2,2,2,4,2,2,
Y14,-2,0,2,2,0,2,2,2,2,4,2,2,2,4,4,3,0,4,
Y15,0,2,2,0,0,4,0,0,4,3,4,2,4,4,4,4,2,4,
Y16,0,0,0,4,2,4,4,0,0,4,0,4,2,2,2,4,4,4,
Y17,0,-2,2,2,2,0,0,2,2,2,4,2,4,4,4,4,4,4,
Y18,0,0,0,2,2,2,2,2,4,2,2,4,4,4,2,4,4,4,
Y19,-2,2,2,4,4,2,2,2,4,2,1,2,2,2,4,4,2,4,
Y20,-1,2,2,2,4,2,2,3,0,2,2,4,2,3,4,4,4,4,
Y21,2,0,2,2,4,2,4,10,10,10,6,11,0,0,0,4,4,4,
Y22,-2,2,3,2,2,3,6,34,6,-2,13,8,-2,2,2,2,2,4,
Y23,2,3,3,2,2,4,7,19,5,5,19,30,0,2,2,4,4,2,
Y24,0,4,2,2,4,4,5,10,17,14,17,11,2,1,3,4,4,4,
Y25,-2,3,5,4,2,4,2,4,5,4,4,2,2,2,2,4,4,4,
Y26,2,3,4,4,4,2,3,4,4,2,2,4,2,3,4,4,4,4,
Y27,2,3,1,3,3,4,2,2,4,2,3,2,3,3,2,4,4,4,
Y28,0,4,3,0,2,2,4,4,4,2,2,2,1,1,2,4,4,4,
Y29,-2,3,3,2,3,2,2,2,3,3,3,2,3,2,2,2,4,4,
Y30,0,2,2,2,4,4,2,3,2,1,4,4,4,4,4,2,5,4,
Y31,4,4,4,4,4,4,4,4,2,3,4,4,2,4,4,4,4,2,
Y32,4,4,4,2,2,2,2,4,4,2,4,2,2,2,4,4,4,4,

,ID1,,ID2,,ID3,,ID4,,ID5,,ID6,,ID7,,ID8,,ID9,,ID10,,
Frame,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,
LINE_43,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Gesture:,
RAWDATA_43,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,
Y1,,0,0,2,0,0,4,0,,,2,0,1,0,2,2,2,,
Y2,-2,-2,0,-2,0,0,-2,0,0,2,2,0,0,-2,0,0,0,-2,
Y3,-2,-4,0,0,-2,0,-2,-4,0,0,2,0,-2,0,-2,1,0,-1,
Y4,-3,0,0,0,0,2,-2,0,0,0,0,2,0,0,2,2,2,-2,
Y5,-2,-2,0,0,0,-2,-2,-2,-2,-2,0,-4,-2,-2,2,0,0,-1,
Y6,-2,-2,0,0,0,0,-2,-2,2,0,0,-2,0,0,-2,0,0,-1,
Y7,-2,-3,0,-2,0,2,0,-2,0,0,2,0,2,0,2,2,0,-2,
Y8,0,0,-2,0,0,-2,0,-1,0,0,2,0,0,0,2,0,-2,0,
Y9,-2,-3,0,0,0,0,0,-4,0,0,2,0,0,0,0,2,0,0,
Y10,-2,0,-2,2,2,2,-2,0,-2,0,0,0,0,1,-2,4,-2,0,
Y11,-2,0,-1,0,2,-2,2,2,2,4,2,-2,1,2,-2,2,0,2,
Y12,-2,-2,2,0,2,0,-2,0,-1,2,0,2,0,0,0,2,2,2,
Y13,-2,0,-2,4,0,-2,0,1,0,2,2,2,0,2,2,4,0,0,
Y14,-2,-2,2,2,0,2,2,2,0,4,0,0,0,2,3,3,2,2,
Y15,-2,0,2,2,0,4,2,0,2,2,2,2,3,2,3,2,0,2,
Y16,0,0,0,2,2,2,3,0,0,2,0,2,2,-2,0,2,2,4,
Y17,2,-2,0,4,2,0,0,1,2,0,0,0,2,1,1,2,2,2,
Y18,0,2,-2,0,2,2,0,0,2,0,-2,1,0,1,0,2,4,3,
Y19,-2,2,2,2,2,2,0,0,1,-2,-2,-2,2,0,0,2,1,2,
Y20,-1,2,2,4,2,2,0,-2,-6,-6,-6,-2,-1,1,1,2,3,2,
Y21,0,0,0,2,3,0,-1,0,0,-1,-2,1,-4,-2,-2,2,0,0,
Y22,-4,4,2,0,2,1,-2,4,-1,-4,0,-1,-6,-2,-1,2,2,1,
Y23,2,3,2,2,0,1,-1,1,-1,-2,4,4,-4,-2,0,0,2,0,
Y24,0,2,2,2,2,2,0,1,2,0,2,0,-3,-2,0,2,2,0,
Y25,-2,2,2,3,0,0,0,1,-1,-2,-1,-2,0,0,0,2,2,2,
Y26,2,3,3,3,2,2,2,0,0,2,0,0,0,1,2,2,2,4,
Y27,0,3,1,3,2,0,0,2,2,0,1,-1,1,1,0,2,3,4,
Y28,0,2,1,0,2,0,4,2,2,0,2,2,0,2,0,2,3,2,
Y29,0,3,3,2,2,2,1,2,2,3,2,2,3,2,2,2,3,2,
Y30,0,0,2,2,3,3,3,3,1,2,2,2,3,3,3,2,2,2,
Y31,2,3,2,3,2,2,3,3,3,2,2,3,1,3,4,2,3,2,
Y32,2,3,2,2,2,2,2,3,2,2,3,2,2,2,3,2,4,2,

,ID1,,ID2,,ID3,,ID4,,ID5,,ID6,,ID7,,ID8,,ID9,,ID10,,
Frame,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,
LINE_44,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Gesture:,
RAWDATA_44,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,
Y1,,0,2,0,0,0,1,0,,,2,2,2,2,2,0,2,,
Y2,-3,0,0,-2,2,0,-4,0,-2,1,0,0,0,-2,0,0,0,-2,
Y3,-2,0,2,0,0,2,-4,-3,0,0,2,-2,0,0,-2,1,-2,-2,
Y4,-3,0,-2,0,0,2,-4,-2,0,0,0,0,0,0,-2,0,0,-2,
Y5,-2,-4,0,0,-2,0,-2,-2,-4,-2,-2,-4,-2,-2,0,-2,-2,-2,
Y6,-1,-2,-2,0,2,0,-2,-2,2,0,-2,-3,0,-2,-4,0,0,0,
Y7,-2,-2,0,0,0,2,0,-2,0,-2,0,0,0,0,0,2,-2,-4,
Y8,0,-2,-2,0,-2,0,0,-2,0,0,2,2,0,-2,2,0,-2,0,
Y9,-2,-2,-2,0,0,0,-2,-4,0,-2,0,-2,2,0,0,0,0,0,
Y10,-3,-2,0,0,2,2,-2,0,0,-2,0,0,0,1,-1,2,-2,0,
Y11,-2,0,-1,0,0,-2,2,2,0,1,2,-2,0,1,-2,0,0,2,
Y12,0,-2,0,0,0,0,0,0,-1,2,0,0,0,-2,-2,2,2,2,
Y13,0,-2,-2,1,0,0,0,1,-2,0,1,0,0,1,0,2,0,0,
Y14,-2,-2,0,2,0,0,0,2,0,1,0,0,0,2,2,2,2,0,
Y15,-2,2,0,0,-2,2,0,2,0,0,0,2,1,2,2,2,-2,2,
Y16,0,0,0,2,2,3,2,0,-2,2,-4,0,2,-2,0,0,-2,1,
Y17,0,-2,0,2,2,2,0,0,0,-1,0,0,1,0,1,2,0,0,
Y18,0,2,-4,0,0,2,-2,0,0,0,-2,-2,-1,0,-2,0,1,1,
Y19,-2,2,-2,0,2,2,-2,-2,-1,-4,-4,-2,0,-2,0,0,0,0,
Y20,-1,2,0,2,0,2,-2,-4,-5,-5,-5,-5,-3,-2,0,-1,1,2,
Y21,-2,0,0,0,1,0,-3,-4,-4,-4,-3,-3,-4,-4,-2,0,0,-2,
Y22,-4,2,0,0,0,0,-3,-4,-4,-6,-4,-5,-5,-4,-3,0,0,0,
Y23,2,3,2,2,0,0,-3,-4,-4,-5,-3,-3,-5,-4,-2,-2,0,-1,
Y24,0,2,2,2,4,1,-2,-1,-4,-5,-4,-4,-5,-2,0,0,2,0,
Y25,-2,0,0,2,-1,0,-2,-2,-4,-4,-3,-4,-2,-2,0,2,2,2,
Y26,0,2,2,2,2,1,1,0,-2,-2,0,0,0,0,0,2,2,0,
Y27,0,0,0,2,1,-2,0,0,0,-1,1,-1,1,0,0,0,3,0,
Y28,0,2,-1,-2,2,0,1,0,0,-1,0,1,-1,0,0,2,2,2,
Y29,0,1,1,2,2,2,-1,2,2,2,0,0,3,2,4,2,2,0,
Y30,0,0,2,2,3,3,2,3,1,2,2,2,3,2,3,1,2,0,
Y31,0,2,2,3,2,3,2,3,3,2,1,3,1,3,4,2,2,0,
Y32,0,3,2,0,2,2,3,2,1,2,2,2,2,2,3,1,2,2,

,ID1,,ID2,,ID3,,ID4,,ID5,,ID6,,ID7,,ID8,,ID9,,ID10,,
Frame,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,
LINE_45,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Gesture:,
RAWDATA_45,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,
Y1,,0,0,2,0,0,1,2,,,2,0,2,0,2,2,2,,
Y2,-3,0,-2,-2,2,0,-2,2,0,1,1,0,0,-2,0,0,0,-2,
Y3,-3,0,2,0,0,2,-2,-1,0,0,0,-2,-2,-2,0,1,0,0,
Y4,-3,0,-2,-2,0,0,-2,0,0,-2,0,-2,-2,0,0,0,2,-2,
Y5,-3,-4,2,0,-2,0,0,-2,-2,-2,0,-2,-2,-2,0,-2,0,-1,
Y6,-2,-2,-2,-2,2,0,0,-2,2,0,-2,-3,-2,0,-3,0,0,-2,
Y7,-3,-3,0,-2,0,2,0,0,0,-2,0,0,0,2,0,2,-2,-4,
Y8,0,-2,-2,0,-2,-2,0,0,-2,0,2,2,-2,0,2,0,-2,-2,
Y9,-5,-3,0,0,0,0,-2,-4,0,-2,0,0,2,0,0,0,0,0,
Y10,-4,-4,0,0,2,2,0,0,0,-2,0,0,-2,0,-1,0,-2,0,
Y11,-3,-2,-2,0,0,-2,2,2,0,1,2,-2,0,1,-2,0,0,0,
Y12,-2,-2,2,2,0,0,-2,-2,0,0,0,0,0,0,-2,0,0,1,
Y13,-2,-4,-4,1,0,0,0,1,-2,0,1,0,0,1,2,2,0,0,
Y14,-3,0,2,2,2,0,0,0,0,1,0,0,0,2,2,0,2,0,
Y15,-2,0,0,2,0,2,2,0,2,0,0,0,0,2,1,0,0,2,
Y16,0,0,0,0,2,2,2,0,0,0,-4,-2,0,-2,-2,0,-2,0,
Y17,-2,-4,0,2,2,0,0,0,0,-2,0,-2,-2,2,1,0,0,0,
Y18,0,0,-2,0,2,2,0,2,0,-2,-3,0,-3,0,-2,0,0,1,
Y19,-2,2,0,0,2,0,-2,-2,0,-4,-5,-4,-2,-2,0,0,-2,0,
Y20,-1,0,0,2,0,0,-1,-3,-4,-4,-5,-5,-4,-2,0,-1,1,2,
Y21,-2,0,0,-2,1,-2,-3,-4,-4,-4,-4,-4,-4,-4,-2,0,-1,0,
Y22,-2,2,0,0,0,1,-4,-5,-3,-4,-4,-3,-4,-4,-2,0,-2,2,
Y23,2,3,2,0,0,0,-3,-5,-4,-3,-5,-5,-5,-4,-3,-2,0,-2,
Y24,0,2,2,2,2,1,-3,-2,-4,-4,-4,-5,-5,-2,0,-2,2,-1,
Y25,-2,0,0,2,0,0,-4,-2,-2,-4,-4,-4,-4,-2,0,0,2,2,
Y26,0,1,2,3,2,1,0,0,-3,-4,-2,-2,-4,-2,1,1,0,0,
Y27,0,1,2,3,3,2,0,0,2,0,0,-2,-1,0,0,0,1,2,
Y28,-2,2,-2,0,4,0,1,1,0,-2,-1,0,-2,-2,0,0,2,2,
Y29,-2,2,1,0,2,2,0,2,1,1,1,0,2,2,3,0,1,0,
Y30,-2,0,2,0,3,3,2,3,0,0,2,2,0,2,3,0,1,0,
Y31,0,1,0,3,2,3,2,2,3,2,0,1,0,2,2,0,0,0,
Y32,0,1,1,0,2,2,3,2,3,2,0,0,-2,0,3,2,0,2,

,ID1,,ID2,,ID3,,ID4,,ID5,,ID6,,ID7,,ID8,,ID9,,ID10,,
Frame,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,
LINE_46,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Gesture:,
RAWDATA_46,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,
Y1,,0,0,2,0,2,1,2,,,4,0,1,0,2,2,2,,
Y2,-2,0,0,-2,0,0,-2,2,0,0,1,0,0,0,0,0,0,-2,
Y3,-2,2,2,-2,0,2,-2,-1,0,0,2,-4,-2,2,-2,1,-2,-2,
Y4,-3,0,0,0,0,0,0,2,2,-2,0,0,-2,2,-2,2,2,-4,
Y5,-4,0,0,-2,-2,0,0,-2,-2,0,0,-2,-1,0,2,-2,0,-3,
Y6,-2,0,-2,-2,0,-2,0,-2,0,2,-2,-2,0,2,0,0,0,-2,
Y7,-2,-3,2,-4,-2,2,0,0,0,-2,0,0,0,0,0,2,-2,-4,
Y8,0,-2,-2,-2,-2,-2,0,-2,0,0,2,0,-2,0,2,2,0,0,
Y9,-2,-3,0,2,0,0,-2,-1,0,-2,2,0,2,0,2,0,0,0,
Y10,-4,-4,0,0,1,2,0,2,0,0,0,2,0,2,-1,2,-4,0,
Y11,-5,-2,-3,0,0,-2,2,0,0,1,2,0,0,0,-2,-2,0,0,
Y12,-2,-4,0,2,0,0,-2,0,0,0,2,0,0,0,0,2,0,0,
Y13,-2,-4,-2,0,0,-2,2,1,-4,0,2,0,1,2,2,2,0,0,
Y14,-2,-2,2,2,2,0,0,0,1,1,0,0,2,2,2,2,2,-1,
Y15,-2,0,0,0,2,2,0,0,0,1,2,0,0,0,1,0,-2,0,
Y16,0,0,0,2,2,2,2,0,0,0,-4,0,-2,-2,-2,-2,-2,0,
Y17,-2,-2,0,2,2,-2,0,0,0,0,2,-2,0,0,0,0,-2,2,
Y18,0,2,-2,0,2,0,0,2,0,-2,-2,0,-2,0,-4,0,0,1,
Y19,0,2,0,0,2,0,-2,-2,0,-3,-3,-3,-6,-2,-4,-2,-2,0,
Y20,-1,0,0,4,2,0,0,-3,-4,-4,-4,-3,-4,-2,0,-2,1,0,
Y21,0,-2,2,0,0,-2,-2,-4,-5,-4,-4,-5,-4,-3,-2,-2,0,0,
Y22,-1,0,-1,-2,0,-2,-2,-4,-4,-4,-4,-3,-4,-2,-2,-2,-2,0,
Y23,2,2,2,0,-2,0,-2,-4,-5,-3,-4,-5,-2,-2,-3,-2,-2,-3,
Y24,-2,2,0,0,0,0,-3,-4,-5,-4,-4,-4,-2,-3,0,-2,0,-1,
Y25,-2,0,0,1,-1,0,-4,-3,-2,-5,-5,-4,-2,-3,0,0,2,0,
Y26,0,1,0,3,1,0,0,0,-3,-4,-2,-2,-2,-1,1,0,0,0,
Y27,0,1,2,1,1,0,0,0,0,0,1,-1,0,1,-2,0,1,0,
Y28,-2,2,-1,-2,2,0,3,2,0,-1,0,2,-1,-2,0,0,1,1,
Y29,-2,2,1,0,2,2,2,2,2,1,2,2,3,2,3,0,1,-2,
Y30,-2,0,2,0,3,2,3,2,0,2,0,2,2,2,3,0,0,0,
Y31,0,1,0,2,2,2,2,2,2,2,2,2,2,2,0,0,1,0,
Y32,0,1,2,2,0,2,3,2,2,2,0,0,2,0,2,0,0,0,

,ID1,,ID2,,ID3,,ID4,,ID5,,ID6,,ID7,,ID8,,ID9,,ID10,,
Frame,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,
LINE_47,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Gesture:,
RAWDATA_47,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,
Y1,,2,0,2,0,2,2,2,,,2,0,1,2,2,0,4,,
Y2,-3,0,-2,-2,0,0,0,0,-2,0,1,0,0,-2,0,2,0,-2,
Y3,-2,0,2,-2,0,2,-2,-1,2,0,0,0,0,0,-2,1,-2,-3,
Y4,-4,0,0,0,0,0,-2,2,4,-2,-2,0,0,0,-2,2,0,-4,
Y5,-3,-2,0,-2,-2,0,-2,0,-2,-2,0,-2,-2,0,0,-4,0,-2,
Y6,-3,0,0,-2,-2,-2,-2,-2,2,0,0,-2,0,0,-1,0,0,-2,
Y7,-3,-3,0,-2,-2,0,0,0,0,-2,0,0,2,0,2,2,-2,-2,
Y8,0,-2,-2,0,-2,0,2,-2,0,-2,2,0,0,0,0,0,-2,-2,
Y9,-3,-3,0,0,0,0,0,-1,0,-2,2,-2,2,0,0,-2,0,0,
Y10,-3,-4,0,0,1,0,0,0,0,0,0,0,0,2,-1,2,-2,0,
Y11,-2,-2,-3,-2,0,-2,0,2,0,1,2,-2,2,0,0,0,0,0,
Y12,-2,-4,0,2,0,0,0,0,0,-2,2,2,0,0,-2,2,2,0,
Y13,-2,-4,0,0,0,0,0,1,-2,0,1,0,2,2,2,0,0,0,
Y14,-2,-2,2,2,0,0,0,0,1,1,0,0,2,2,2,1,2,-1,
Y15,-2,0,0,0,0,2,0,2,0,0,2,0,0,0,1,0,-2,0,
Y16,-2,-2,0,2,0,1,1,-2,0,0,-3,0,0,0,-2,-2,0,0,
Y17,-2,-4,2,0,0,-2,0,0,0,-2,2,-2,0,0,1,0,-2,0,
Y18,-2,0,-2,0,2,0,0,0,0,-2,-2,-2,-3,0,-2,0,2,0,
Y19,-2,0,0,0,2,2,0,-2,-2,-3,-4,-4,-3,0,-2,-2,-2,-2,
Y20,-1,0,-2,2,2,0,0,-4,-4,-4,-4,-2,-3,-2,0,-2,0,0,
Y21,0,-2,0,-2,0,-4,-5,-5,-4,-4,-4,-4,-4,-3,-2,-2,0,-2,
Y22,-2,0,0,0,0,-2,-4,-4,-4,-3,-4,-4,-5,-2,-2,-2,0,-2,
Y23,0,2,1,2,-2,-2,-4,-4,-4,-4,-5,-4,-2,-2,-2,-2,-2,-2,
Y24,-2,1,0,0,0,-1,-3,-4,-5,-5,-4,-5,-2,-3,-2,-2,0,-2,
Y25,-2,0,0,1,-1,0,-3,-2,-2,-4,-4,-4,-2,-3,0,0,0,-2,
Y26,0,1,0,2,1,0,0,0,-3,-3,-2,0,-2,-2,1,0,0,0,
Y27,0,1,2,1,1,0,-2,0,0,0,0,-1,-2,0,-2,0,1,0,
Y28,-2,4,-1,-2,2,0,1,1,0,-1,0,2,-1,-2,-2,0,0,1,
Y29,-2,2,2,2,2,2,2,2,2,2,0,2,3,0,1,2,0,-2,
Y30,-4,0,2,0,3,3,2,2,-2,1,0,2,2,2,3,0,0,0,
Y31,0,0,0,2,2,0,2,2,2,1,-1,1,2,2,2,0,1,2,
Y32,0,1,0,0,0,2,2,2,2,2,-2,0,4,0,3,2,0,0,

,ID1,,ID2,,ID3,,ID4,,ID5,,ID6,,ID7,,ID8,,ID9,,ID10,,
Frame,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,
LINE_48,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Gesture:,
RAWDATA_48,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,
Y1,,0,0,0,0,2,1,0,,,0,0,1,2,2,0,2,,
Y2,-3,2,-2,-2,0,0,0,0,-2,0,0,0,2,-2,-2,0,0,-2,
Y3,-3,0,2,-4,-2,2,-2,-3,2,0,0,0,-2,0,-2,1,0,-3,
Y4,-2,0,0,-2,0,0,-2,0,2,0,-4,-2,0,0,-2,2,0,-4,
Y5,-2,0,0,-4,-4,0,0,-2,-2,-2,0,-4,-3,0,0,-4,0,-2,
Y6,-3,0,-2,-2,0,0,-2,-4,0,2,-2,-2,0,0,0,-2,0,-4,
Y7,-2,-3,0,-2,-2,0,-2,0,-2,-2,0,0,2,2,0,2,-2,-3,
Y8,0,-2,-2,0,-2,0,2,-2,0,-2,0,0,0,0,2,2,-2,0,
Y9,-2,-3,0,0,0,0,-2,-2,-2,-2,0,-2,0,-2,0,0,-2,0,
Y10,-3,-3,0,0,0,0,-2,0,-2,-2,-2,0,-2,0,-1,2,-2,0,
Y11,-2,-2,-2,-2,0,-2,0,0,-2,1,0,-2,2,1,0,0,-2,0,
Y12,-2,-2,2,2,-2,0,-2,-2,-2,0,0,2,2,2,-2,2,2,0,
Y13,-2,-2,0,2,-2,0,0,0,-2,-2,1,-2,0,1,0,2,-2,0,
Y14,-3,-2,0,0,0,2,0,0,0,0,-2,0,0,2,2,1,0,-1,
Y15,-2,0,0,-2,-2,1,0,2,0,-1,0,0,0,0,1,-2,0,-2,
Y16,-2,-2,-2,2,0,0,0,0,-2,0,-3,-2,0,0,-2,0,-2,0,
Y17,-2,-3,2,0,0,-2,0,-2,0,-2,0,-4,0,-2,0,0,-2,-2,
Y18,-2,0,-2,0,2,-2,0,-2,0,-2,-3,-2,-3,0,-2,0,0,-2,
Y19,-2,0,0,-2,0,0,-2,-2,-4,-4,-4,-4,-4,-4,-4,-2,-2,-2,
Y20,-3,0,-2,1,0,-2,0,-3,-4,-4,-4,-4,-4,-2,-2,-2,0,-2,
Y21,-2,-2,0,-2,-2,-4,-4,-4,-3,-5,-4,-4,-4,-4,-2,-4,0,-2,
Y22,-2,0,-2,-2,0,-4,-4,-5,-4,-3,-5,-5,-3,-5,-2,-2,-2,-2,
Y23,0,1,0,0,-2,-2,-4,-4,-4,-4,-4,-4,-2,-4,-2,-2,-2,-3,
Y24,-2,1,0,-4,0,-1,-4,-5,-4,-4,-4,-4,-4,-3,-2,-2,0,-3,
Y25,-2,0,0,1,-2,0,-3,-3,-4,-4,-4,-4,-2,-2,-2,-1,0,-2,
Y26,0,0,0,1,0,-1,2,0,-2,-3,-3,-2,-2,-2,0,-1,1,0,
Y27,-2,1,2,0,0,0,0,-2,-2,-2,0,-2,-2,1,-2,0,1,-2,
Y28,-2,1,-1,-2,2,0,1,0,-2,-1,-2,0,-1,-2,-2,0,1,0,
Y29,0,1,1,4,2,2,1,0,0,1,0,0,3,0,1,2,1,-2,
Y30,-2,0,2,0,3,2,0,1,0,0,-1,2,2,0,2,0,0,0,
Y31,-2,1,1,1,1,0,1,0,0,0,0,1,2,2,0,0,1,0,
Y32,2,0,1,-2,0,0,1,0,0,1,0,0,2,0,3,2,2,0,

,ID1,,ID2,,ID3,,ID4,,ID5,,ID6,,ID7,,ID8,,ID9,,ID10,,
Frame,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,
LINE_49,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Gesture:,
RAWDATA_49,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,
Y1,,0,0,0,0,2,0,0,,,0,0,1,2,2,0,2,,
Y2,-2,2,-4,0,0,-2,0,0,-2,2,0,0,0,0,-2,0,-2,-2,
Y3,-3,-2,2,-2,0,2,-2,-1,0,-2,0,0,0,0,-4,1,0,-3,
Y4,-2,0,0,-2,0,2,-2,0,2,-2,-2,-2,0,0,-4,2,0,-3,
Y5,-2,-2,-2,-4,-4,-2,0,-4,-2,-2,0,-3,-2,0,-2,-4,0,-3,
Y6,-2,-2,0,-2,-2,0,-2,-4,-2,0,-2,-2,2,0,-2,0,0,-3,
Y7,-2,-3,0,-2,-2,0,0,0,0,-2,0,0,0,0,0,1,-2,-3,
Y8,2,-2,-4,0,-2,0,2,0,-2,0,0,2,0,-2,2,2,-2,0,
Y9,0,-2,0,-2,2,0,-2,-2,-4,-2,0,-2,0,-2,0,-2,-2,0,
Y10,-2,-3,0,0,0,2,0,0,-2,-2,0,0,0,0,-1,0,-4,0,
Y11,-1,-2,-1,0,0,0,2,0,0,1,0,0,2,1,-2,0,0,0,
Y12,-2,-3,0,2,-2,0,-2,-2,-4,0,0,0,2,0,0,2,-2,0,
Y13,-2,0,0,0,-2,0,-2,-2,-2,-2,2,0,0,1,0,2,-2,-2,
Y14,-3,0,0,0,0,2,-2,-2,0,0,-2,0,0,2,0,1,0,-1,
